"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
36.8960351356276,1.59302558787098,0.24943565583361,7.97157022155081e-12,4.71539416272219e-11,"MCM3AP_var1",NA,NA,"MCM3AP_var1"
353.228484625657,8.36478727033233,1.32766856663066,8.0084808959538e-12,4.73452621658997e-11,"DSG1","1828","ENSG00000134760","desmoglein 1"
1018.36133805306,-4.54943561232687,0.83480081722675,8.12437126674311e-12,4.80167016742831e-11,"USP9Y","8287","ENSG00000114374","ubiquitin specific peptidase 9 Y-linked"
79.9818026234242,-2.53673923401614,0.379549377489055,8.28198909932984e-12,4.8906431215154e-11,"P2RX6","9127","ENSG00000099957","purinergic receptor P2X 6"
4.84136492247202,-4.08247534688911,0.601091783108973,8.29906793347732e-12,4.89933301437316e-11,"CRX","1406","ENSG00000105392","cone-rod homeobox"
490.089654675096,-1.02077095659498,0.151681259669762,8.39260867313787e-12,4.95032590669039e-11,"DOK1","1796","ENSG00000115325","docking protein 1"
107.61867829273,1.93087024983035,0.326068383090889,8.40976264624515e-12,4.95903324643347e-11,"HIST1H3I",NA,NA,"HIST1H3I"
167.207352817852,-1.33563400491094,0.187567614135537,8.45476808776256e-12,4.98132159032626e-11,"BC043400",NA,NA,"BC043400"
196.318908394272,-1.10438575358857,0.161733932439212,8.47246917640302e-12,4.99033248393079e-11,"SNAPC2","6618","ENSG00000104976","small nuclear RNA activating complex polypeptide 2"
26.4117621805429,-2.20415436760078,0.301647935091486,8.5214845426071e-12,5.01777730820429e-11,"ACTL10","170487","ENSG00000288649","actin like 10"
86.7167686817938,-1.92787094311211,0.258512961022926,8.82316702377556e-12,5.18952402564365e-11,"AK097370",NA,NA,"AK097370"
261.12247772511,-1.38880111814744,0.199967998774764,8.98165335749484e-12,5.27824883959582e-11,"CORO2B","10391","ENSG00000103647","coronin 2B"
850.24305013301,-1.62484010488523,0.243791664795826,9.04461635270204e-12,5.30923077125060e-11,"VWA1","64856","ENSG00000179403","von Willebrand factor A domain containing 1"
181.820303732344,-1.6464329237947,0.238554089996077,9.0616393084884e-12,5.31771774081206e-11,"GLI2","2736","ENSG00000074047","GLI family zinc finger 2"
56.5885103054507,-1.85374483449169,0.273177134446064,9.08409571757555e-12,5.32787995792062e-11,"SAP25","100316904","ENSG00000205307","Sin3A associated protein 25"
79.5976378770679,-1.18599128609434,0.172256889146336,9.1484094430856e-12,5.36256638347452e-11,"AL389983",NA,NA,"AL389983"
10.3127839593955,5.30293467728671,0.943700154926305,9.14744025328321e-12,5.36256638347452e-11,"S100P","6286","ENSG00000163993","S100 calcium binding protein P"
1553.16307725951,1.23708174900401,0.193490303851448,9.16020720178749e-12,5.36796427118881e-11,"AP1S2","8905","ENSG00000182287","adaptor related protein complex 1 subunit sigma 2"
127.744356208566,-1.34330985414072,0.196180852768416,9.32608543889831e-12,5.46362614876176e-11,"NOC4L","79050","ENSG00000184967","nucleolar complex associated 4 homolog"
74.6760696525884,-1.90621750917196,0.275294557686651,9.37354888168537e-12,5.48988104418030e-11,"HOGA1","112817","ENSG00000241935","4-hydroxy-2-oxoglutarate aldolase 1"
257.763327379792,1.24852716720278,0.192100917056198,9.4166113579202e-12,5.51043193010893e-11,"ALG6","29929","ENSG00000088035","ALG6 alpha-1,3-glucosyltransferase"
6.23852879444661,-3.26261537924666,0.470814375486067,9.48950301373632e-12,5.55151992053598e-11,"DQ590227",NA,NA,"DQ590227"
37699.763715256,-1.37155603777193,0.203645350934764,9.53097873943123e-12,5.57263909206508e-11,"SPTBN1","6711","ENSG00000115306","spectrin beta, non-erythrocytic 1"
4.64496991348633,-4.34533806311176,0.757679428045192,9.58710831857117e-12,5.60229754140181e-11,"TTTY14","83869","ENSG00000176728","testis expressed transcript, Y-linked 14"
135.711141737775,-3.05016673103451,0.488485274800937,9.71579923289537e-12,5.67270249213235e-11,"JPH2","57158","ENSG00000149596","junctophilin 2"
1426.12239109769,-1.55931684901334,0.232119726617564,9.81896860239986e-12,5.72648877731523e-11,"DQ581019",NA,NA,"DQ581019"
9.15551896984993,-5.31725124281508,0.783688827670474,1.01400620379548e-11,5.90710610376277e-11,"RP11-863P13.5:ENSG00000261193",NA,NA,"RP11-863P13.5:ENSG00000261193"
71.9847694489686,2.58645404675563,0.410724714582105,1.01474883734466e-11,5.90977181029967e-11,"MOXD1","26002","ENSG00000079931","monooxygenase DBH like 1"
397.847734088325,1.54632420056617,0.248731805571559,1.02272533541127e-11,5.95455332184271e-11,"C1orf162","128346","ENSG00000143110","chromosome 1 open reading frame 162"
91.5065164923619,3.68981138228623,0.647273183491832,1.03056847653277e-11,5.99853347107074e-11,"SPIB","6689","ENSG00000269404","Spi-B transcription factor"
188.624289992632,-1.08919031518459,0.159611292067415,1.03473414534094e-11,6.02108982187865e-11,"TAF6L","10629","ENSG00000162227","TATA-box binding protein associated factor 6 like"
43.1193796460083,-2.04073802560647,0.287169685595208,1.0393767446358e-11,6.04640798163134e-11,"NOVA2","4858","ENSG00000104967","NOVA alternative splicing regulator 2"
907.736811168882,-1.43607403084342,0.208261268440971,1.04222701798544e-11,6.06128829281685e-11,"ACCS","84680","ENSG00000110455","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)"
21.1722984082574,2.85504425504804,0.46573402887297,1.06824056322943e-11,6.20735190511094e-11,"FCAR","2204","ENSG00000186431","Fc alpha receptor"
120.005952003203,-1.54820086455315,0.242029339702383,1.07393162100925e-11,6.23867310125658e-11,"SLC22A18",NA,NA,"SLC22A18"
26.1684689231479,1.73235147297987,0.272356151773848,1.08106260114306e-11,6.27833919033589e-11,"MPZL3","196264","ENSG00000160588","myelin protein zero like 3"
8.95471722061413,-1.92485387941108,0.285454677043822,1.10425432294905e-11,6.40584915436561e-11,"CHST5","23563","ENSG00000135702","carbohydrate sulfotransferase 5"
2376.62930220859,1.00078754806333,0.153292046814476,1.10987240524155e-11,6.43663904276172e-11,"SERP1","27230","ENSG00000120742","stress associated endoplasmic reticulum protein 1"
277.38103089928,-1.26238706591088,0.185232267509148,1.12162166245837e-11,6.49750822233845e-11,"LINC00893",NA,NA,"LINC00893"
862.407469507694,-1.36991733021954,0.199554793538814,1.12791606360946e-11,6.52849909179646e-11,"UBXN11","91544","ENSG00000158062","UBX domain protein 11"
1030.63098676967,1.04457956378358,0.161830020432941,1.12836581983756e-11,6.52927952628862e-11,"MFN1","55669","ENSG00000171109","mitofusin 1"
60.3630957876568,-1.64851125249537,0.253672693607797,1.18810423090209e-11,6.86920385367904e-11,"YPEL4","219539","ENSG00000166793","yippee like 4"
837.782862333346,-1.85864061231052,0.273775594551123,1.19716856563826e-11,6.91775247251338e-11,"CSPG4P8",NA,NA,"CSPG4P8"
606.502197489135,-1.33227194699461,0.199514820298302,1.20374422133451e-11,6.95187435680458e-11,"UAP1L1","91373","ENSG00000197355","UDP-N-acetylglucosamine pyrophosphorylase 1 like 1"
2153.39076334255,-1.06955076965021,0.155027728473721,1.22101021663431e-11,7.0437409074789e-11,"NPIP",NA,NA,"NPIP"
63.9505069014671,-1.8829174360679,0.291992899499674,1.22976097215832e-11,7.09027648380377e-11,"COX4I2","84701","ENSG00000131055","cytochrome c oxidase subunit 4I2"
223.508302501355,2.82285466778713,0.459317225581537,1.23406873227439e-11,7.11313511989019e-11,"CXCL1","2919","ENSG00000163739","C-X-C motif chemokine ligand 1"
895.946369496312,-1.04100620548336,0.153195012167081,1.23670186523074e-11,7.12633123174787e-11,"DPP9","91039","ENSG00000142002","dipeptidyl peptidase 9"
30.2075994078939,-2.20218597877398,0.343644228714948,1.25702876869217e-11,7.23341034174151e-11,"RAC3","5881","ENSG00000169750","Rac family small GTPase 3"
26.102683113825,1.64391064099199,0.246689605913056,1.2610145535664e-11,7.2543326135106e-11,"RP11-873E20.1:ENSG00000267397",NA,NA,"RP11-873E20.1:ENSG00000267397"
82.0026838155354,-1.96722602760621,0.30009035390254,1.26159663079035e-11,7.25566794623476e-11,"LINGO1","84894","ENSG00000169783","leucine rich repeat and Ig domain containing 1"
198.330169014838,1.13081048947091,0.176416918738202,1.28404849814866e-11,7.3745644077884e-11,"C9orf41",NA,NA,"C9orf41"
508.9719281964,-1.41025865119166,0.20077754617535,1.29661064293924e-11,7.44464925507041e-11,"AFAP1L2","84632","ENSG00000169129","actin filament associated protein 1 like 2"
13.8395319555945,-2.09599317747461,0.321929216824124,1.31206132695651e-11,7.52919111314401e-11,"RP11-65J3.14:ENSG00000261334",NA,NA,"RP11-65J3.14:ENSG00000261334"
1933.88463604845,1.01126011289026,0.15398314078774,1.32430153520227e-11,7.59732809334496e-11,"FCHO2","115548","ENSG00000157107","FCH and mu domain containing endocytic adaptor 2"
76.4307074124768,2.01011907223745,0.326198213240916,1.32744731803884e-11,7.61146338622198e-11,"CKS2","1164","ENSG00000123975","CDC28 protein kinase regulatory subunit 2"
88.3007474721788,-1.52673278998343,0.222529566010759,1.33386630390101e-11,7.6437396569319e-11,"LINC00969:ENSG00000242086",NA,NA,"LINC00969:ENSG00000242086"
533.403304910791,-1.25585830421761,0.1855909569549,1.38331160290729e-11,7.92270703399914e-11,"FBXL7","23194","ENSG00000183580","F-box and leucine rich repeat protein 7"
216.364866924311,-2.02678660398165,0.298206012853373,1.3877656594331e-11,7.94602193234641e-11,"NKD1","85407","ENSG00000140807","NKD inhibitor of Wnt signaling pathway 1"
381.324219409443,1.08806282068879,0.174427041047848,1.39510815481023e-11,7.98145071017675e-11,"COMMD3","23412","ENSG00000148444","COMM domain containing 3"
139.794191692535,1.62096812828765,0.252113935324298,1.40609588388067e-11,8.04209267875803e-11,"LRRC70","100130733","ENSG00000186105","leucine rich repeat containing 70"
61.4089559700157,-1.67250941991021,0.255502410533427,1.40816759597318e-11,8.05172056461994e-11,"L77588",NA,NA,"L77588"
1478.41788764478,-2.05855966486636,0.319106883217013,1.42119348853321e-11,8.12396046257489e-11,"MEGF6","1953","ENSG00000162591","multiple EGF like domains 6"
299.38069255186,-1.77607616708127,0.286234964905586,1.44333611944234e-11,8.24144526697827e-11,"SOGA2",NA,NA,"SOGA2"
581.101285747406,-2.08835079676889,0.310012619443946,1.46721722268665e-11,8.36858725666086e-11,"C11orf96","387763","ENSG00000187479","chromosome 11 open reading frame 96"
87.7965096531753,-1.2468534626723,0.185480210524698,1.46715571327957e-11,8.36858725666086e-11,"NAT6",NA,NA,"NAT6"
3794.86545700657,1.00334200338216,0.156555641785162,1.47966969844557e-11,8.43497164087763e-11,"PRDX1","5052","ENSG00000117450","peroxiredoxin 1"
922.36266329631,-1.45200826809412,0.215842792205618,1.48801146697422e-11,8.48019289301166e-11,"PDLIM7","9260","ENSG00000196923","PDZ and LIM domain 7"
9.19917871740735,-3.16851750638379,0.473221911011434,1.48970713234366e-11,8.48519175134095e-11,"MAPT-IT1","100130148","ENSG00000279685","MAPT intronic transcript 1"
184.445643692909,3.25320263231727,0.493362621804915,1.5169633071569e-11,8.63332425124457e-11,"CD27","939","ENSG00000139193","CD27 molecule"
59.3092509711091,-1.15260758431912,0.172035149646016,1.51816703086206e-11,8.63780380100523e-11,"C5orf55",NA,NA,"C5orf55"
336.272767787358,1.40995886368275,0.219786185564927,1.52721748537652e-11,8.68691361435157e-11,"AK095242",NA,NA,"AK095242"
978.835137872889,-1.05621296676423,0.155488197309457,1.56365176221047e-11,8.88683990841822e-11,"RAB11FIP5","26056","ENSG00000135631","RAB11 family interacting protein 5"
236.726162674858,-1.71846425937702,0.258549362851747,1.57228428125856e-11,8.92855929973535e-11,"ZSWIM4","65249","ENSG00000132003","zinc finger SWIM-type containing 4"
46.7482886758431,-2.58103308479859,0.392675897715726,1.5898372464147e-11,9.02082529554349e-11,"GRIK5","2901","ENSG00000105737","glutamate ionotropic receptor kainate type subunit 5"
6980.0212665221,2.1338936493663,0.357962172912554,1.59410769789154e-11,9.04258136809449e-11,"FCGR3A","2214","ENSG00000203747","Fc gamma receptor IIIa"
130.780385120274,1.00177198582199,0.154634854187137,1.62407685003075e-11,9.20251033935158e-11,"GLMN","11146","ENSG00000174842","glomulin, FKBP associated protein"
148.192980073256,-1.20629489706791,0.180564795206427,1.62876645746992e-11,9.22404123537937e-11,"C16orf55",NA,NA,"C16orf55"
5.04589340275384,-3.77700035182445,0.561197420797659,1.66907550827524e-11,9.4497385344267e-11,"CASKIN1","57524","ENSG00000167971","CASK interacting protein 1"
38.9101014021616,-1.50961473739427,0.223043162892711,1.67151041444794e-11,9.4609406013511e-11,"AX747372",NA,NA,"AX747372"
385.115537737961,1.36681514824677,0.216283624963976,1.67360192637296e-11,9.47019343326708e-11,"CYP7B1","9420","ENSG00000172817","cytochrome P450 family 7 subfamily B member 1"
13.0285914686442,3.71980887693059,0.602836608157717,1.7027316018381e-11,9.62976931285034e-11,"IFNG","3458","ENSG00000111537","interferon gamma"
3153.25905402329,1.09813908796088,0.175153596348688,1.73262239132033e-11,9.7908040444929e-11,"SLC4A7","9497","ENSG00000033867","solute carrier family 4 member 7"
776.755852178574,-1.26877522021503,0.187656094052532,1.75239915240769e-11,9.8998614787108e-11,"JUP","3728","ENSG00000173801","junction plakoglobin"
330.074481895526,-1.12731141768279,0.166543507125429,1.78314034877448e-11,1.00625609284543e-10,"ORAOV1",NA,NA,"ORAOV1"
422.741241539499,1.04886489909411,0.163921943666424,1.7919518427094e-11,1.01095340285426e-10,"PPA2","27068","ENSG00000138777","inorganic pyrophosphatase 2"
30.3493628898632,-3.61186129960778,0.706317567989581,1.80121754992483e-11,1.01590433793774e-10,"ANKRD2","26287","ENSG00000165887","ankyrin repeat domain 2"
581.409226384275,1.05004056694905,0.165373641647297,1.8070314929253e-11,1.01890628074028e-10,"RAD17","5884","ENSG00000152942","RAD17 checkpoint clamp loader component"
224.408397336709,1.09154937578794,0.174223899367275,1.80958810955051e-11,1.01979315779589e-10,"CKLF","51192","ENSG00000217555","chemokine like factor"
236.477480532079,-1.80141884958571,0.260492603020385,1.81838141293034e-11,1.02447015854034e-10,"MLPH","79083","ENSG00000115648","melanophilin"
247.80329010772,-1.39794223828615,0.206860357868243,1.82367575628057e-11,1.02689487927662e-10,"NUDT18","79873","ENSG00000275074","nudix hydrolase 18"
649.102550062835,1.22792809140558,0.193381569760115,1.85025506513104e-11,1.04101325007766e-10,"SGK3","23678","ENSG00000104205","serum/glucocorticoid regulated kinase family member 3"
4704.9249533655,1.03818083329573,0.159628937637756,1.87369847172223e-11,1.05363141888302e-10,"TLR4","7099","ENSG00000136869","toll like receptor 4"
171.869817727466,-1.79746450023636,0.267117720307534,1.87714578155165e-11,1.05528371716134e-10,"PTGIR","5739","ENSG00000160013","prostaglandin I2 receptor"
34.4976085805975,-7.65118940603514,0.999662853181147,1.90015915998064e-11,1.06793168511463e-10,"AK310237",NA,NA,"AK310237"
292.692581088232,-1.19747413407699,0.179472757125705,1.9016458633039e-11,1.06847760660921e-10,"SOGA3",NA,NA,"SOGA3"
12.0964274682839,-2.04597791689263,0.289016691577909,1.9041388784843e-11,1.06958849546505e-10,"AX746787",NA,NA,"AX746787"
617.673880753914,-1.03880021383386,0.154520336671559,1.91042049873379e-11,1.07282633261776e-10,"ZNF862","643641","ENSG00000106479","zinc finger protein 862"
128.447770916861,1.99338997344485,0.32369217156673,1.96178741452485e-11,1.10107575704775e-10,"CDK1","983","ENSG00000170312","cyclin dependent kinase 1"
113.061034683434,-1.59926559091445,0.239454089352692,1.97134666191378e-11,1.10614155186626e-10,"POU5F2","134187","ENSG00000248483","POU domain class 5, transcription factor 2"
32.3771258629473,-2.41771211063517,0.346866400413549,1.98014674439409e-11,1.11077874598276e-10,"SPATA1","100505741","ENSG00000122432","spermatogenesis associated 1"
28.574681310845,-1.87310413211096,0.266202811073712,2.021986478527e-11,1.13332916083537e-10,"AK055250",NA,NA,"AK055250"
149.339082105019,-1.24724099286521,0.191148041727147,2.04692416144646e-11,1.14668680462765e-10,"MYH3","4621","ENSG00000109063","myosin heavy chain 3"
85.6430516278627,1.34269140239997,0.217468014962504,2.05400890980313e-11,1.15034486026332e-10,"GALNT3","2591","ENSG00000115339","polypeptide N-acetylgalactosaminyltransferase 3"
529.405939045165,-1.02547150436811,0.153064162991387,2.07629817966453e-11,1.16251391193585e-10,"SIVA1","10572","ENSG00000184990","SIVA1 apoptosis inducing factor"
47.9295190166904,-1.86984992473471,0.275384381308982,2.09772276682659e-11,1.17387546895049e-10,"TMEM198","130612","ENSG00000188760","transmembrane protein 198"
11.1072873523671,-2.23077844761984,0.346117857239509,2.10001915795267e-11,1.17484342152813e-10,"AX747485",NA,NA,"AX747485"
23.1930308262707,-2.34649545248932,0.359643054903032,2.1508738155515e-11,1.20264473618741e-10,"CACNG8","59283","ENSG00000142408","calcium voltage-gated channel auxiliary subunit gamma 8"
25.2808724494561,-4.3215175266747,0.628397324539661,2.16094025654171e-11,1.20794754216444e-10,"CR627135",NA,NA,"CR627135"
2318.84564803881,1.02450489485398,0.157942909553209,2.17608069147357e-11,1.21608304518387e-10,"PARP9","83666","ENSG00000138496","poly(ADP-ribose) polymerase family member 9"
343.33873023038,-1.5558243359428,0.233323270227181,2.1998610262302e-11,1.22904119258504e-10,"LOC100272216",NA,NA,"LOC100272216"
51.1988336839267,-1.62677703859884,0.245246699441049,2.22352703791479e-11,1.24192850423188e-10,"ANKRD9","122416","ENSG00000156381","ankyrin repeat domain 9"
264.625762777434,1.2062560364968,0.190413490413075,2.23204956816348e-11,1.24635291399767e-10,"ATG4A","115201","ENSG00000101844","autophagy related 4A cysteine peptidase"
239.322673798799,-1.49026942598611,0.225258862501167,2.25365587008681e-11,1.25774016566648e-10,"FXYD1","5348","ENSG00000266964","FXYD domain containing ion transport regulator 1"
821.723294888499,1.10560536923099,0.170443327352342,2.26969082227926e-11,1.26634821900742e-10,"TANK","10010","ENSG00000136560","TRAF family member associated NFKB activator"
532.555376088654,-1.03037593026086,0.15454294248223,2.33350127035999e-11,1.30102949752408e-10,"OPA3","80207","ENSG00000125741","outer mitochondrial membrane lipid metabolism regulator OPA3"
53.2163021301649,-2.39065412950978,0.336293722249261,2.33373303491635e-11,1.30102949752408e-10,"OXCT2","64064","ENSG00000198754","3-oxoacid CoA-transferase 2"
562.701999772,-1.17295158357975,0.179900686681748,2.35613877282758e-11,1.31246171888861e-10,"SH3RF3","344558","ENSG00000172985","SH3 domain containing ring finger 3"
19.1862728264816,-6.5796538609381,1.05621588443633,2.37662442384052e-11,1.32351743699934e-10,"PRH2","5555","ENSG00000134551","proline rich protein HaeIII subfamily 2"
54.2054547417654,-2.3643171567727,0.353588159725122,2.37803805041636e-11,1.32394905744582e-10,"CPLX1","10815","ENSG00000168993","complexin 1"
78.1145461053823,-2.31855180764153,0.343029818918676,2.38628671261909e-11,1.32818476275789e-10,"PLXNB3","5365","ENSG00000198753","plexin B3"
8.70159400762141,-3.53690998354137,0.492703503108838,2.4075795611322e-11,1.33967651747058e-10,"BC104003",NA,NA,"BC104003"
520.257524164284,-1.04659849187928,0.156666206610299,2.42989777603211e-11,1.35136991927237e-10,"IPO4","79711","ENSG00000196497","importin 4"
803.095902553919,-1.10014891941499,0.16373737764453,2.437669607987e-11,1.3553286130972e-10,"LOC100216545",NA,NA,"LOC100216545"
220.255745124482,2.36256728061798,0.388128733286953,2.49446654092111e-11,1.38542123742077e-10,"SIGLEC10","89790","ENSG00000142512","sialic acid binding Ig like lectin 10"
19.6059066703596,-2.07793234368774,0.317313452802162,2.51775841714772e-11,1.39798300114418e-10,"PRSS27","83886","ENSG00000172382","serine protease 27"
93.4493560006669,2.64468170669514,0.450020557897552,2.51914942452778e-11,1.39838085726196e-10,"CCL3","6348","ENSG00000277632","C-C motif chemokine ligand 3"
61.167641578298,-1.35823936013312,0.206773153989869,2.52449030008889e-11,1.40097048693102e-10,"RBFADN:ENSG00000261126",NA,NA,"RBFADN:ENSG00000261126"
49.8143244180845,-2.10152277396546,0.329265403053142,2.52899368364315e-11,1.40309408731532e-10,"BC023568",NA,NA,"BC023568"
10.9262174475761,-1.7067782436862,0.243457432065499,2.53389616717619e-11,1.40543791423392e-10,"C9orf24",NA,NA,"C9orf24"
56.7171945856732,4.10789445731474,0.592120135653617,2.54626775775891e-11,1.4119221562347e-10,"POF1B","79983","ENSG00000124429","POF1B actin binding protein"
10.3388014054352,-1.92079755915513,0.305384184483511,2.5723041174377e-11,1.42483519280887e-10,"HOXB-AS1","100874362","ENSG00000230148","HOXB cluster antisense RNA 1"
825.013395548251,-1.14114256789736,0.166016794078999,2.59371501127805e-11,1.43631125344091e-10,"TCF7L2","6934","ENSG00000148737","transcription factor 7 like 2"
2527.94299594965,-1.83127215994404,0.273717046705352,2.61135833610662e-11,1.44530946029094e-10,"PODN","127435","ENSG00000174348","podocan"
9.00449428840327,-5.38025816535653,0.742996159668842,2.62038747405817e-11,1.44953291087642e-10,"GDAP1L1","78997","ENSG00000124194","ganglioside induced differentiation associated protein 1 like 1"
6.4970739102664,-5.04552537027927,0.765245175428443,2.6301624364202e-11,1.45455208840491e-10,"NOXO1","124056","ENSG00000196408","NADPH oxidase organizer 1"
1804.46552632978,-1.12148965079577,0.170698768859453,2.646526993064e-11,1.46282175812306e-10,"IRAK1","3654","ENSG00000184216","interleukin 1 receptor associated kinase 1"
9.01962176724592,-3.857399201675,0.703801254733101,2.6487963122434e-11,1.46368587264772e-10,"JN872556",NA,NA,"JN872556"
127.615945088489,-4.41696458182868,0.874913375817129,2.65502280469623e-11,1.46673561976464e-10,"EIF1AY","9086","ENSG00000198692","eukaryotic translation initiation factor 1A Y-linked"
68.9938935455378,-1.64485449893803,0.241875139218996,2.66658503915546e-11,1.4727306237829e-10,"ENTPD1-AS1","728558","ENSG00000226688","ENTPD1 antisense RNA 1"
8.06464231056277,-6.32243555359173,0.962007021249907,2.66756882101163e-11,1.47288160761742e-10,"BC053580",NA,NA,"BC053580"
583.867395027788,1.17546975961706,0.183646256013079,2.71647904551812e-11,1.49908863589904e-10,"CHML","1122","ENSG00000203668","CHM like Rab escort protein"
166.990224671634,-1.57095136901871,0.23152972315422,2.72026867486998e-11,1.50078047993825e-10,"MAFF","23764","ENSG00000185022","MAF bZIP transcription factor F"
121.107325680945,3.45198781301163,0.500444711066421,2.72976791309355e-11,1.50562059436469e-10,"PKHD1L1","93035","ENSG00000205038","PKHD1 like 1"
91.5375864198278,1.17076985010314,0.182417146926093,2.75267959661979e-11,1.51664379688329e-10,"FDXACB1","91893","ENSG00000255561","ferredoxin-fold anticodon binding domain containing 1"
401.945327331496,1.08377151865853,0.169591740814781,2.78658478087953e-11,1.53369424640232e-10,"ARL15","54622","ENSG00000185305","ARF like GTPase 15"
1366.63744414979,-1.14405543866078,0.170134631961182,2.85202792957292e-11,1.56846406004868e-10,"NAV2","89797","ENSG00000166833","neuron navigator 2"
123.923210837953,2.11984029842722,0.338792575373506,2.89330093121477e-11,1.59031835118971e-10,"TOX","9760","ENSG00000198846","thymocyte selection associated high mobility group box"
95.7689333671002,-1.228430286582,0.189075912238957,2.90829699431219e-11,1.59729063796224e-10,"ATXN7L2","127002","ENSG00000162650","ataxin 7 like 2"
320.759569265352,-1.27636374808689,0.195210106574089,2.91615082869462e-11,1.60117995580841e-10,"MIIP","60672","ENSG00000116691","migration and invasion inhibitory protein"
1486.66778488259,-1.08550993591873,0.162253308267429,2.92542501444511e-11,1.6054218323052e-10,"DENND4B","9909","ENSG00000198837","DENN domain containing 4B"
1115.18941960194,1.14425085515559,0.179942980891099,2.93035765659587e-11,1.60770323615248e-10,"SMC4","10051","ENSG00000113810","structural maintenance of chromosomes 4"
131.699872590012,-1.61937220385397,0.245126458249299,2.93932466815959e-11,1.61219625251198e-10,"SLC6A9","6536","ENSG00000196517","solute carrier family 6 member 9"
27.56083416352,-1.87610057812722,0.293945286602912,2.97195232742539e-11,1.62966113738457e-10,"SPIRE2","84501","ENSG00000204991","spire type actin nucleation factor 2"
4033.48165490742,1.2144609059176,0.195591755733151,2.98104146329332e-11,1.63420164352298e-10,"ASAH1","427","ENSG00000104763","N-acylsphingosine amidohydrolase 1"
604.215295029057,-1.02665732429452,0.155395413075653,2.98180910502456e-11,1.63420164352298e-10,"RPS19BP1","91582","ENSG00000187051","ribosomal protein S19 binding protein 1"
46.000570632447,-1.68577258178317,0.256487766844944,2.98785172714172e-11,1.63708059880627e-10,"JAKMIP3","282973","ENSG00000188385","Janus kinase and microtubule interacting protein 3"
134.253338397791,1.07257399182837,0.176210142630801,3.05798163938842e-11,1.67506296775271e-10,"HENMT1","113802","ENSG00000162639","HEN methyltransferase 1"
238.412740771243,-1.9912892544746,0.324732378701248,3.06054605320027e-11,1.6755822899657e-10,"MAPK12","6300","ENSG00000188130","mitogen-activated protein kinase 12"
424.255516564487,1.20495002063888,0.192060253503602,3.06017851827053e-11,1.6755822899657e-10,"SLC35A1","10559","ENSG00000164414","solute carrier family 35 member A1"
176.210654988944,-1.5227282125903,0.23297569498585,3.11498789476403e-11,1.70448783378576e-10,"LOC90834",NA,NA,"LOC90834"
28.2812655261301,-1.65841367624428,0.253404954756131,3.17101967203142e-11,1.73423241519988e-10,"BC031876",NA,NA,"BC031876"
2317.03802613403,-1.4384907604092,0.214242689016389,3.20222949339639e-11,1.75083924278975e-10,"PAPLN","89932","ENSG00000100767","papilin, proteoglycan like sulfated glycoprotein"
1136.77069180658,-1.66735741895352,0.270320028073742,3.20892849430823e-11,1.75403940080392e-10,"CHPF","79586","ENSG00000123989","chondroitin polymerizing factor"
144.108554480632,-1.45717288386334,0.217381376592208,3.29348381395914e-11,1.79741510699697e-10,"NPTXR","23467","ENSG00000221890","neuronal pentraxin receptor"
58.5964522929455,-1.68126135201048,0.251381951162427,3.29883435036656e-11,1.79986138384605e-10,"SLC9A5","6553","ENSG00000135740","solute carrier family 9 member A5"
10.4714065043045,-2.50877255205085,0.358149450310621,3.30403645458956e-11,1.80222540944502e-10,"FAM211A-AS1:ENSG00000175061",NA,NA,"FAM211A-AS1:ENSG00000175061"
237.276928761232,1.19459000311065,0.186358880428612,3.32377925291052e-11,1.81251749738543e-10,"PPIL1","51645","ENSG00000137168","peptidylprolyl isomerase like 1"
426.613824721765,-1.86700483732781,0.273110916432877,3.33107365121298e-11,1.81601761794895e-10,"C1orf95",NA,NA,"C1orf95"
60.8612681846919,-2.10673437475211,0.3068139329582,3.34243126272958e-11,1.82135336307855e-10,"EFCC1","79825","ENSG00000114654","EF-hand and coiled-coil domain containing 1"
2806.8194872812,1.16919333257798,0.186073365785785,3.34261782979495e-11,1.82135336307855e-10,"RASSF2","9770","ENSG00000101265","Ras association domain family member 2"
817.932024621366,-1.16318379156623,0.175719068436898,3.35038544240232e-11,1.82510618437539e-10,"TPCN2","219931","ENSG00000162341","two pore segment channel 2"
174.119129386529,1.08407767273251,0.172976455855937,3.37449501669683e-11,1.83727429572415e-10,"MCEE","84693","ENSG00000124370","methylmalonyl-CoA epimerase"
208.254407655185,-1.42936497457258,0.214159229922099,3.3885052240557e-11,1.84441792623646e-10,"FBXL6","26233","ENSG00000182325","F-box and leucine rich repeat protein 6"
63.2733022755012,-1.83542572761138,0.289484275730948,3.3935504230056e-11,1.84667928924344e-10,"BC067907",NA,NA,"BC067907"
84.5387137500445,1.6652342883885,0.278295139594221,3.40241382555702e-11,1.8510166844732e-10,"NDC80","10403","ENSG00000080986","NDC80 kinetochore complex component"
1720.63619519827,1.14363852075173,0.183511480085401,3.40607692149523e-11,1.85203757706165e-10,"SEC24A","10802","ENSG00000113615","SEC24 homolog A, COPII component"
1765.59186495345,1.28154865144134,0.201389935157542,3.41424974007488e-11,1.85599475251632e-10,"SCARNA6","677772","ENSG00000251791","small Cajal body-specific RNA 6"
