"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
2469.05570967285,0.436757168142948,0.126675088905019,0.000407294399895953,0.000825457946533997,"SMAD5","4090","ENSG00000113658","SMAD family member 5"
75.103910989221,0.553609648831919,0.159287444462748,0.000408439480741967,0.0008276977572303,"ZNF137P","7696",NA,"zinc finger protein 137, pseudogene"
3.59589779577246,-1.70429308343453,0.512184152590764,0.000408534743109279,0.000827809893362459,"ST3GAL6-AS1","100874207",NA,"ST3GAL6 antisense RNA 1"
388.855173850328,-0.472283191578184,0.134822720736954,0.000410921111520357,0.00083256399933075,"ZNF846","162993","ENSG00000196605","zinc finger protein 846"
2.01647286807949,2.83169498142625,0.917939002444341,0.000411094356440088,0.000832833622442089,"IL1A","3552","ENSG00000115008","interleukin 1 alpha"
434.176024476212,0.338148437895749,0.0955854830519304,0.000411527292505831,0.000833629248219188,"TTC27","55622","ENSG00000018699","tetratricopeptide repeat domain 27"
8.91832366778242,-1.12389290974388,0.352414895830155,0.000411714588351472,0.000833927174706044,"DMBT1","1755","ENSG00000187908","deleted in malignant brain tumors 1"
1365.02888109299,-0.490855079893463,0.143763156348612,0.000412057118760943,0.000834539439608344,"ACO2","50","ENSG00000100412","aconitase 2"
339.055336480999,-0.452510321965749,0.129980885436686,0.000412377196714149,0.000835106116377657,"NDUFS8","4728","ENSG00000110717","NADH:ubiquinone oxidoreductase core subunit S8"
4999.38724639551,-0.460667786612752,0.131644438293653,0.000412846955951717,0.000835975772804664,"CREB3L2","64764","ENSG00000182158","cAMP responsive element binding protein 3 like 2"
206.609257816248,-0.374835455303557,0.107196467337387,0.000413048054601872,0.000836241969829758,"MMAB","326625","ENSG00000139428","metabolism of cobalamin associated B"
886.614954695589,0.616905937656433,0.183214505289683,0.000413059085179499,0.000836241969829758,"RPS27L","51065","ENSG00000185088","ribosomal protein S27 like"
2589.94848600499,0.406482819266317,0.115840756363727,0.000413251393343452,0.000836549613180023,"RGL1","23179","ENSG00000143344","ral guanine nucleotide dissociation stimulator like 1"
735.457076586214,-0.472044463135365,0.133819928226739,0.000414556672369251,0.000839109976396728,"ZNF587B","100293516","ENSG00000269343","zinc finger protein 587B"
5.17488846581298,2.40525515137841,0.706251488019049,0.000415134308198543,0.000840197150710697,"BC045668",NA,NA,"BC045668"
599.018881557708,0.990887871259809,0.314662148407284,0.000416665873851592,0.000843214598591025,"BIVM-ERCC5","100533467","ENSG00000270181","BIVM-ERCC5 readthrough"
350.104751219958,0.630799023206466,0.194376290108273,0.000417647786468269,0.000845119222803691,"TIMM8B","26521","ENSG00000150779","translocase of inner mitochondrial membrane 8 homolog B"
131.367057553923,-0.998622685755279,0.294318306752629,0.000419362055235823,0.000848505268976707,"DOCK3","1795","ENSG00000088538","dedicator of cytokinesis 3"
462.243067492716,0.727120628382963,0.220301738522192,0.00041959801024003,0.000848817011055375,"LSM3","27258","ENSG00000170860","LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated"
336.266085166155,0.418916647156103,0.122521553713793,0.000419568873102394,0.000848817011055375,"MRP63",NA,NA,"MRP63"
